,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind,hour,date,day,product,product_Accessible,product_Basic,product_Lux,product_SUV,product_Sedan,product_Shared,product_XL
3744,2.65,Lyft,Beacon Hill,Boston University,9.0,1.0,809bca1b-27d6-4054-96f5-3acfbc313704,lyft,Lyft,2018-11-28:19.06.23,41.1,1.0,991.93,0.0,0.64,9.41,19,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2614,1.28,Lyft,Theatre District,Haymarket Square,26.0,1.0,d795b1b7-0a61-49f4-85e1-9987011c7ef7,lyft_luxsuv,Lux Black XL,2018-11-28:07.31.37,35.03,0.15,991.76,0.0,0.8,6.64,7,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2086,2.71,Lyft,Beacon Hill,Boston University,16.5,2.0,1e6ac14b-b82a-46f3-8672-b982b15a35d6,lyft,Lyft,2018-11-28:23.53.40,39.34,0.85,995.99,0.0,0.66,10.35,23,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
3427,1.06,Lyft,North End,West End,16.5,1.0,139a41c7-08ce-469c-8703-338ecc4a104f,lyft_lux,Lux Black,2018-11-29:06.41.41,37.44,0.61,1000.6,0.0,0.71,10.54,6,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
2084,2.86,Uber,West End,Northeastern University,10.5,1.0,16de5889-6064-449e-acd6-b3a8cec1288b,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:22.42.24,44.44,0.97,1007.91,0.0056,0.88,9.61,22,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3576,3.18,Lyft,Back Bay,South Station,52.5,1.5,858c6b83-e9f6-48c8-b0fb-f1a58bf5eb44,lyft_luxsuv,Lux Black XL,2018-11-26:11.05.10,37.75,0.97,1015.28,0.0,0.99,2.44,11,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1699,0.91,Lyft,Financial District,Haymarket Square,26.0,1.0,6034f8cc-b287-4a31-8ac7-58f02c64222b,lyft_luxsuv,Lux Black XL,2018-11-29:02.07.18,38.4,0.51,997.89,0.002,0.7,10.42,2,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
2198,0.62,Lyft,South Station,Theatre District,16.5,1.0,85c78756-719a-477b-9a6b-328773b1be8a,lyft_lux,Lux Black,2018-11-28:00.45.22,38.78,0.04,992.11,0.0,0.73,7.5,0,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
3849,2.44,Uber,Northeastern University,Financial District,37.0,1.0,d780261d-8cb4-4c8d-b3f4-11ce8fd70ca4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:21.02.08,41.4,0.93,993.44,0.0,0.63,8.54,21,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
782,0.76,Lyft,Haymarket Square,West End,10.5,1.0,1c25727c-0e83-46c4-a1da-f71bb854b7f5,lyft_plus,Lyft XL,2018-11-28:15.02.07,39.55,0.26,991.73,0.0,0.65,8.17,15,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2046,1.34,Uber,Fenway,Back Bay,16.0,1.0,dfb792a6-2d74-40d7-8469-09cab79ec626,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:07.34.35,35.0,0.15,991.78,0.0,0.8,6.62,7,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1417,2.48,Uber,South Station,Beacon Hill,21.0,1.0,3ea50dd9-82d2-4109-8e3d-0b41ce52a9c3,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:10.06.24,33.37,0.14,991.2,0.0,0.83,5.65,10,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1867,2.49,Lyft,Northeastern University,Beacon Hill,22.5,1.0,e035c1fa-5554-4fff-9dba-4ad962a8fd8d,lyft_lux,Lux Black,2018-11-28:00.45.22,38.92,0.04,992.1,0.0,0.72,7.5,0,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1022,3.1,Lyft,Boston University,Theatre District,16.5,1.0,a7a2fdb4-630a-46d2-8fc4-29939d59aa64,lyft_plus,Lyft XL,2018-11-28:11.06.24,33.29,0.38,990.68,0.0,0.82,6.61,11,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2827,4.42,Uber,Financial District,Fenway,30.5,1.0,c1120100-5d41-4188-a679-69f20184c317,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:00.53.38,38.67,0.76,996.88,0.0,0.7,9.69,0,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
3792,2.62,Uber,Beacon Hill,Northeastern University,17.0,1.0,9df59b9f-8cdf-4e0c-9ea8-36a5b28dc448,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:04.02.07,37.54,0.6,998.39,0.0,0.71,9.28,4,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2203,0.73,Lyft,Haymarket Square,North Station,10.5,1.0,53710140-b7f3-4cd2-953f-7842254e620a,lyft_plus,Lyft XL,2018-11-29:00.49.07,38.77,0.76,996.79,0.0,0.7,9.7,0,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
2320,2.73,Lyft,Theatre District,Fenway,7.0,1.0,e6699ff3-ff63-4059-9b3e-1f9e0d554d96,lyft_line,Shared,2018-11-26:09.29.09,40.72,1.0,1014.75,0.0,0.94,1.36,9,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
915,2.96,Lyft,North End,Back Bay,7.0,1.0,9a7c0f37-bf2e-4f57-a169-d9f093c3ae4f,lyft_line,Shared,2018-11-28:23.02.09,39.99,0.98,995.05,0.0,0.63,9.97,23,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
373,0.54,Uber,Financial District,South Station,4.5,1.0,2880f248-ebe0-4b99-ba24-595c0187a0f7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:07.33.43,35.82,0.15,991.77,0.0,0.77,6.72,7,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1284,3.18,Lyft,Financial District,Northeastern University,38.0,1.0,4fadbe06-7dc5-46d6-ba7f-718ad87eed6c,lyft_luxsuv,Lux Black XL,2018-11-28:19.06.23,40.87,1.0,991.93,0.0,0.64,9.47,19,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
962,0.99,Uber,Financial District,Haymarket Square,6.5,1.0,ff42fccd-d69c-4dd1-8e48-a2561da3f63b,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.02.08,38.69,0.7,997.11,0.0,0.71,9.95,1,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
568,2.12,Lyft,South Station,West End,19.5,1.25,a5228f73-b2ba-4657-bc70-e79fe9fb497a,lyft_premier,Lux,2018-11-28:17.06.23,41.39,0.91,991.51,0.002,0.63,9.33,17,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
396,2.96,Lyft,Theatre District,Fenway,16.5,1.0,10108e81-fe92-4620-9e83-b7dd543a2ca8,lyft_plus,Lyft XL,2018-11-26:03.40.46,40.84,0.88,1014.35,0.0,0.93,1.31,3,2018-11-26,Monday,XL,0,0,0,0,0,0,1
656,2.38,Uber,North Station,South Station,13.5,1.0,cc6a4815-ae79-4ecf-9f94-ac70f788b31f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:21.32.07,40.99,0.86,994.07,0.0,0.64,9.63,21,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
9,1.34,Lyft,Beacon Hill,Haymarket Square,7.0,1.0,f4ed85fb-150f-40bc-b6ad-187cf5cc711f,lyft,Lyft,2018-11-28:18.32.08,41.26,0.99,991.7,0.0,0.64,10.27,18,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
113,1.21,Uber,North End,Financial District,9.5,1.0,3d67149d-cb0f-44e6-8990-823c478c6884,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-29:01.02.08,36.85,0.71,997.12,0.0,0.76,10.0,1,2018-11-29,Thursday,Basic,0,1,0,0,0,0,0
23,1.89,Uber,Theatre District,Northeastern University,21.0,1.0,17922e0f-fac4-4588-b9cb-5f325e0eaad4,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:21.32.07,40.23,0.86,994.12,0.0,0.66,9.53,21,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
855,1.0,Lyft,Haymarket Square,Financial District,7.0,1.0,97ebe2c2-a7a7-4094-afd2-5a6d042cad79,lyft,Lyft,2018-11-28:07.31.37,35.83,0.15,991.76,0.0,0.77,6.67,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2911,1.41,Uber,Theatre District,North End,9.5,1.0,50c68908-a8bc-4c67-b07d-9eced1d3d9c0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:11.32.07,33.13,0.35,991.04,0.0,0.82,6.58,11,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
2275,1.64,Uber,Back Bay,Northeastern University,8.5,1.0,8b27f1e2-f574-4333-931d-5301a79fa276,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:16.02.07,41.4,0.61,991.57,0.0,0.61,9.96,16,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
1437,1.16,Uber,Theatre District,Haymarket Square,26.5,1.0,cf3b393c-66b7-4282-88a7-30cc532c9f6a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:09.29.09,40.88,1.0,1014.75,0.0,0.93,1.18,9,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1750,0.54,Uber,Financial District,South Station,9.5,1.0,2fe2d801-38e2-4007-bf5c-733c4b7d605d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:00.45.22,38.83,0.04,992.11,0.0,0.73,7.52,0,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
305,1.27,Lyft,Theatre District,Haymarket Square,26.0,1.0,6865ab46-e3dc-4602-beb2-9125f3c2aab7,lyft_luxsuv,Lux Black XL,2018-11-28:14.02.07,38.39,0.48,991.64,0.0,0.67,11.36,14,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1421,1.89,Uber,Back Bay,South Station,11.5,1.0,df88573d-45db-4ebb-8df9-49b1668ddc00,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:18.02.07,41.48,0.95,991.47,0.0029,0.62,9.53,18,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
2518,2.46,Lyft,Beacon Hill,Northeastern University,30.0,1.0,f3e40d95-5020-491f-959f-420a373cab06,lyft_luxsuv,Lux Black XL,2018-11-26:05.29.17,40.15,0.91,1013.79,0.0,0.94,2.75,5,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1569,4.55,Uber,Financial District,Northeastern University,31.5,1.0,eb3e513a-04a0-427b-bd0c-b0142cd7bc1d,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:07.31.37,34.89,0.16,991.79,0.0,0.8,6.53,7,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
774,1.5,Lyft,Theatre District,North End,30.0,1.0,a6365102-308d-45aa-85b7-f15e4f1a33fa,lyft_luxsuv,Lux Black XL,2018-11-28:07.34.35,35.04,0.14,991.75,0.0,0.8,6.72,7,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2880,2.19,Uber,North End,Beacon Hill,16.5,1.0,60d369a7-af77-4930-a0f8-ea081a8118d4,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:06.15.15,40.47,1.0,1014.18,0.0,0.91,1.21,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
1392,0.99,Uber,Financial District,Haymarket Square,10.5,1.0,da7c1a5f-fa3d-4976-b624-196a7d9e1b3d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:16.02.08,41.22,0.63,991.56,0.0,0.62,9.89,16,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
2616,0.42,Lyft,North Station,Haymarket Square,7.0,1.0,c3c234b5-3c09-4b9d-a906-475e9cc51a7a,lyft,Lyft,2018-11-28:07.31.37,35.03,0.15,991.76,0.0,0.8,6.64,7,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
3798,2.3,Uber,Back Bay,Haymarket Square,30.5,1.0,2d61cf2b-2dbc-4c95-ae84-89a0e1ef6cb4,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-12-02:19.53.05,50.44,1.0,1004.05,0.0,0.93,2.44,19,2018-12-02,Sunday,SUV,0,0,0,1,0,0,0
1144,1.71,Lyft,South Station,West End,22.5,1.0,e3d5a80e-f23c-4178-88e0-9e27b19217e8,lyft_lux,Lux Black,2018-11-29:00.02.07,39.1,0.83,996.07,0.0,0.67,10.69,0,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
3690,3.37,Uber,Northeastern University,North Station,10.5,1.0,55d187fa-c9c8-404e-a279-4781b08b0212,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:18.06.23,41.28,0.94,991.4,0.0,0.63,9.73,18,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
2579,1.22,Lyft,Haymarket Square,Financial District,3.0,1.0,71d1279b-03f2-4226-b2aa-9761ef260e0f,lyft_line,Shared,2018-11-29:06.49.50,38.11,0.98,1000.17,0.0,0.69,10.06,6,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
92,3.22,Uber,North Station,Northeastern University,11.5,1.0,b1a35b6a-04c8-46a1-9a7b-c8c190f498e1,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:14.02.07,38.49,0.49,991.67,0.0,0.67,11.39,14,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1535,2.47,Lyft,Beacon Hill,Fenway,10.5,1.25,4f55a8bd-18b7-46b1-b21f-7533500b26bb,lyft,Lyft,2018-11-26:07.46.10,40.97,0.98,1014.26,0.0,0.92,1.37,7,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
81,0.59,Lyft,South Station,Theatre District,27.5,1.0,56f78207-e659-4792-ad1b-9874091e14c3,lyft_luxsuv,Lux Black XL,2018-11-28:14.06.23,38.51,0.48,991.69,0.0,0.67,11.26,14,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1882,1.38,Lyft,Beacon Hill,Haymarket Square,13.5,1.0,13027020-458c-4f8f-b26f-edbf542dec1b,lyft_premier,Lux,2018-11-28:23.02.09,39.94,0.98,995.03,0.0,0.64,10.02,23,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
2599,1.04,Uber,Financial District,North End,8.5,1.0,8b336a21-91ed-4c7f-a00f-07f88b9bfb09,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:11.06.24,33.24,0.37,990.67,0.0,0.82,6.63,11,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
2685,0.7,Lyft,Haymarket Square,North Station,13.5,1.0,23c7a270-7a4f-47f8-bdb0-add1bbb6ab4f,lyft_premier,Lux,2018-11-28:15.02.08,39.59,0.26,991.73,0.0,0.65,8.16,15,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
3405,1.44,Lyft,Back Bay,Fenway,26.0,1.0,5a229ae0-aa12-4fbd-93ef-b35668219385,lyft_luxsuv,Lux Black XL,2018-11-29:01.27.03,38.16,0.59,997.52,0.0,0.72,10.33,1,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
521,1.41,Uber,Theatre District,North End,13.0,1.0,1546be4d-8b54-4dad-ac8c-a41b3e5e1fee,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.02.08,38.72,0.7,997.11,0.0,0.7,9.97,1,2018-11-29,Thursday,XL,0,0,0,0,0,0,1
875,1.45,Lyft,Back Bay,Fenway,26.0,1.0,5b7622c3-6220-47d3-999f-62ad47e1637c,lyft_luxsuv,Lux Black XL,2018-11-28:11.32.07,32.96,0.36,991.07,0.0,0.83,6.4,11,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
2377,4.35,Uber,Financial District,Boston University,10.0,1.0,7ed28623-2713-4faf-8947-7aca892100d5,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:00.02.07,39.23,0.83,996.11,0.0,0.66,10.53,0,2018-11-29,Thursday,Shared,0,0,0,0,0,1,0
3752,1.35,Uber,Haymarket Square,Beacon Hill,7.5,1.0,14505113-aced-4cd9-a064-718d6a31d668,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:21.35.09,44.56,0.91,1009.02,0.0032,0.86,9.42,21,2018-11-26,Monday,Accessible,1,0,0,0,0,0,0
1748,1.7,Uber,West End,South Station,27.5,1.0,16b18c1c-e1d6-4883-b06f-e66714827359,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:00.45.22,38.83,0.04,992.11,0.0,0.73,7.52,0,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
3568,5.7,Uber,Boston University,Financial District,13.0,1.0,0709101d-9321-4146-b132-09cf7b425b57,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:06.50.30,41.65,0.98,1014.31,0.0,0.9,1.76,6,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
728,1.28,Uber,Theatre District,South Station,9.0,1.0,01d024f1-edc4-4bdd-ac64-e43d8c84885a,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:02.32.08,39.21,0.37,998.29,0.0,0.68,10.85,2,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
1803,1.72,Lyft,South Station,West End,19.5,1.0,3fb89239-baf7-4a55-ad0f-48b7d9387b2d,lyft_lux,Lux Black,2018-11-26:06.49.04,41.07,0.98,1014.35,0.0,0.92,1.8,6,2018-11-26,Monday,Sedan,0,0,0,0,1,0,0
2491,0.49,Uber,North Station,Haymarket Square,7.0,1.0,6c01be26-a051-41e5-bfe8-788d9e9828cb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:02.06.47,38.4,0.51,997.88,0.0,0.7,10.41,2,2018-11-29,Thursday,Accessible,1,0,0,0,0,0,0
389,5.45,Lyft,Boston University,Financial District,47.5,1.0,385aeb2d-5c59-405d-8752-5f15b8f135f5,lyft_luxsuv,Lux Black XL,2018-11-28:16.02.07,41.1,0.62,991.56,0.0,0.62,9.92,16,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
959,1.24,Lyft,Theatre District,Haymarket Square,27.5,1.0,4bcfec1f-544b-4de1-84b1-1c5cc52c92de,lyft_luxsuv,Lux Black XL,2018-11-29:01.02.08,38.69,0.7,997.11,0.0,0.71,9.95,1,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
2839,4.32,Lyft,Financial District,Fenway,7.0,1.0,268bf231-245b-4421-897a-060a9ccf2903,lyft_line,Shared,2018-11-28:11.06.24,33.12,0.4,990.69,0.0,0.82,6.52,11,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1415,2.27,Uber,Boston University,Beacon Hill,8.5,1.0,635d7f87-df47-41c0-8443-5ad10d51daef,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:10.06.24,33.37,0.14,991.2,0.0,0.83,5.65,10,2018-11-28,Wednesday,Basic,0,1,0,0,0,0,0
1092,0.57,Lyft,Financial District,South Station,10.5,1.0,298fb4a9-0fc4-4e31-9243-821d9413a201,lyft_premier,Lux,2018-11-29:01.02.08,36.8,0.71,997.12,0.0,0.76,10.01,1,2018-11-29,Thursday,Lux,0,0,1,0,0,0,0
3035,1.8,Uber,Northeastern University,Theatre District,8.5,1.0,c6cedc0f-adbb-4b62-9861-01abbf792c77,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27:00.43.39,43.66,0.97,1005.88,0.2154,0.92,11.22,0,2018-11-27,Tuesday,Accessible,1,0,0,0,0,0,0
3687,3.1,Lyft,Northeastern University,West End,11.0,1.0,3e7b8f23-d06d-49ab-bfc4-fe61ace2c824,lyft,Lyft,2018-11-26:11.05.10,40.21,0.97,1015.28,0.0,0.93,2.38,11,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
3841,1.29,Lyft,Haymarket Square,Financial District,26.0,1.0,c960ebdc-b650-4190-8729-56c7a0a9e272,lyft_luxsuv,Lux Black XL,2018-11-26:19.35.10,46.64,0.91,1010.88,0.0,0.81,8.59,19,2018-11-26,Monday,SUV,0,0,0,1,0,0,0
1136,2.42,Lyft,Beacon Hill,Fenway,27.5,1.0,707d51b7-0757-4e92-b39b-f1ceb067ec2a,lyft_luxsuv,Lux Black XL,2018-11-28:12.32.07,35.95,0.73,991.33,0.0,0.72,7.56,12,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
445,1.79,Uber,Back Bay,Haymarket Square,9.0,1.0,a6623f82-e31f-4a1b-922e-374aabdd1863,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:23.53.40,39.3,0.85,995.95,0.0,0.66,10.54,23,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
2143,3.15,Lyft,Fenway,North Station,26.0,1.0,02959164-76b0-4b9e-9a33-4c02ed7a0026,lyft_lux,Lux Black,2018-11-28:07.31.37,35.01,0.15,991.75,0.0,0.8,6.61,7,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
3149,2.2,Uber,Haymarket Square,Back Bay,31.5,1.0,149fe1cc-4b4d-4524-bf26-8635599f57ff,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29:06.41.41,37.63,0.61,1000.62,0.0,0.71,10.5,6,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
1119,2.42,Lyft,Beacon Hill,Fenway,16.5,1.0,3e40740a-3789-4249-8a6e-9ac2520528ef,lyft_premier,Lux,2018-11-28:18.02.07,41.37,0.96,991.49,0.003,0.63,9.48,18,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
2077,1.69,Uber,Theatre District,South Station,8.5,1.0,ed8f9fc5-29a0-4adf-a89e-328e4820e904,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:09.32.18,34.13,0.42,991.75,0.0,0.81,5.98,9,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
1189,3.08,Lyft,West End,Boston University,27.5,1.0,a33297b4-f62f-4935-86ec-67206a069ec2,lyft_lux,Lux Black,2018-11-28:07.31.37,35.0,0.16,991.78,0.0,0.8,6.44,7,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
1336,0.49,Uber,North Station,Haymarket Square,6.0,1.0,2575640c-d111-4763-804d-44ebaba68a91,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:12.35.09,40.52,0.93,1015.17,0.0,0.95,3.16,12,2018-11-26,Monday,Basic,0,1,0,0,0,0,0
592,1.3,Uber,Theatre District,South Station,9.5,1.0,2f15ecda-0d99-4d30-a5c2-a91eb93377cf,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27:20.15.22,43.36,0.71,991.09,0.0,0.71,8.8,20,2018-11-27,Tuesday,Accessible,1,0,0,0,0,0,0
3137,1.29,Lyft,Theatre District,Haymarket Square,26.0,1.0,dfccbd26-5800-43a4-bac7-7654606946a5,lyft_luxsuv,Lux Black XL,2018-11-28:22.53.38,40.09,0.99,994.93,0.0,0.63,9.85,22,2018-11-28,Wednesday,SUV,0,0,0,1,0,0,0
1307,2.09,Lyft,South Station,North Station,19.5,1.0,aa080d28-8d14-41e9-bedc-dd47f9d4afd3,lyft_lux,Lux Black,2018-11-29:21.32.33,40.59,0.37,1009.55,0.0,0.6,10.15,21,2018-11-29,Thursday,Sedan,0,0,0,0,1,0,0
911,1.56,Uber,Back Bay,Boston University,6.5,1.0,ae7c3b31-1647-4ba3-b2c5-1823a6c7c199,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:09.32.18,33.59,0.42,991.81,0.0,0.83,5.78,9,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1203,0.55,Uber,South Station,Theatre District,10.5,1.0,abe28492-ee4e-4870-a998-fd646f10ec92,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:19.05.10,45.77,0.97,1010.97,0.0,0.84,8.03,19,2018-11-26,Monday,XL,0,0,0,0,0,0,1
1037,1.44,Uber,Boston University,Back Bay,8.5,1.0,cab52bac-3c8e-4518-a1bc-17e9bce6d399,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:04.41.38,40.63,0.86,1014.17,0.0,0.93,2.59,4,2018-11-26,Monday,Accessible,1,0,0,0,0,0,0
345,2.32,Uber,Fenway,Beacon Hill,15.5,1.0,e8a7eaa2-b67a-4309-ac70-28176cf55dba,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:07.31.37,35.0,0.15,991.76,0.0,0.8,6.59,7,2018-11-28,Wednesday,XL,0,0,0,0,0,0,1
3559,0.91,Lyft,Financial District,Haymarket Square,11.0,1.0,f75346be-0894-4e6b-8aaa-b98b925f8920,lyft_premier,Lux,2018-11-28:08.54.56,34.14,0.52,991.61,0.0,0.81,4.96,8,2018-11-28,Wednesday,Lux,0,0,1,0,0,0,0
1261,3.2,Lyft,Fenway,North Station,32.5,1.0,5faac19e-1b35-4cc7-b95f-c4711118cc1b,lyft_luxsuv,Lux Black XL,2018-11-29:01.09.23,38.54,0.67,997.22,0.0,0.71,10.07,1,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
3734,4.76,Lyft,Financial District,Boston University,38.5,1.0,1f5e329a-655c-4365-a290-42a58c810f86,lyft_luxsuv,Lux Black XL,2018-11-29:06.41.41,37.68,0.62,1000.64,0.0,0.7,10.38,6,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
671,2.32,Uber,Haymarket Square,Back Bay,31.5,1.0,50766f3a-241f-4ace-846c-bacd285a88a2,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-29:01.32.08,38.46,0.65,997.43,0.0,0.72,10.06,1,2018-11-29,Thursday,SUV,0,0,0,1,0,0,0
1600,2.38,Lyft,Fenway,Beacon Hill,7.0,1.0,161e3433-4d30-442a-b823-4849fbc65474,lyft_line,Shared,2018-11-28:09.32.18,33.49,0.42,991.8,0.0,0.84,5.89,9,2018-11-28,Wednesday,Shared,0,0,0,0,0,1,0
1605,2.19,Uber,North End,Beacon Hill,22.5,1.0,e8eb60a9-0e5f-4fd2-8e84-db524a5eaaf8,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:09.32.18,33.49,0.42,991.8,0.0,0.84,5.89,9,2018-11-28,Wednesday,Sedan,0,0,0,0,1,0,0
3851,1.72,Lyft,South Station,West End,7.0,1.0,3d4bf195-f8f5-4223-84e5-a709d13dc0b9,lyft_line,Shared,2018-11-26:05.14.01,40.54,0.93,1013.77,0.0,0.92,2.96,5,2018-11-26,Monday,Shared,0,0,0,0,0,1,0
2082,1.97,Uber,West End,South Station,9.5,1.0,6c52e10f-b51e-474b-9e7f-720a3cd955b1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:19.06.22,41.22,1.0,991.9,0.0,0.64,9.58,19,2018-11-28,Wednesday,Accessible,1,0,0,0,0,0,0
